bleedsort3 0.1161 bleedsort4 0.18295 Arrays.sort 0.07695 [ rnd 2000 simil. 0.0 compr. 1.0 mix. 0.1 p -1.001 exp 1.0 n 300000 ]: 1.5087719298245612 2.377517868745939
bleedsort3 0.4925 bleedsort4 0.6445000000000001 Arrays.sort 0.525 [ rnd 10000 simil. 0.0 compr. 1.0 mix. 0.1 p -1.001 exp 1.0 n 300000 ]: 0.9380952380952381 1.2276190476190476
bleedsort3 1.1232 bleedsort4 1.0706 Arrays.sort 1.1436 [ rnd 20000 simil. 0.0 compr. 1.0 mix. 0.1 p -1.001 exp 1.0 n 300000 ]: 0.9821615949632739 0.9361664917803428
bleedsort3 11.117 bleedsort4 11.231 Arrays.sort 13.948 [ rnd 200000 simil. 0.0 compr. 1.0 mix. 0.1 p -1.001 exp 1.0 n 300000 ]: 0.7970318325207916 0.805205047318612
bleedsort3 37.730000000000004 bleedsort4 36.36 Arrays.sort 48.175 [ rnd 600000 simil. 0.0 compr. 1.0 mix. 0.1 p -1.001 exp 1.0 n 300000 ]: 0.783186299948106 0.7547483134405812
bleedsort3 128.975 bleedsort4 127.6 Arrays.sort 172.9 [ rnd 2000000 simil. 0.0 compr. 1.0 mix. 0.1 p -1.001 exp 1.0 n 300000 ]: 0.7459514170040485 0.737998843262001
bleedsort3 258.25 bleedsort4 260.15 Arrays.sort 368.3 [ rnd 4000000 simil. 0.0 compr. 1.0 mix. 0.1 p -1.001 exp 1.0 n 300000 ]: 0.7011946782514255 0.7063535161553081
bleedsort3 397.6 bleedsort4 328.55 Arrays.sort 543.2 [ rnd 6000000 simil. 0.0 compr. 1.0 mix. 0.1 p -1.001 exp 1.0 n 300000 ]: 0.7319587628865979 0.604841678939617
bleedsort3 514.9 bleedsort4 437.8 Arrays.sort 740.45 [ rnd 8000000 simil. 0.0 compr. 1.0 mix. 0.1 p -1.001 exp 1.0 n 300000 ]: 0.6953879397663583 0.5912620703626174
bleedsort3 663.05 bleedsort4 566.85 Arrays.sort 933.95 [ rnd 10000000 simil. 0.0 compr. 1.0 mix. 0.1 p -1.001 exp 1.0 n 300000 ]: 0.7099416456983778 0.6069382729268162
bleedsort3 1311.05 bleedsort4 1232.6 Arrays.sort 1958.8 [ rnd 20000000 simil. 0.0 compr. 1.0 mix. 0.1 p -1.001 exp 1.0 n 300000 ]: 0.6693128445987339 0.6292628139677353
bleedsort3 8027.35 bleedsort4 8114.8 Arrays.sort 3966.6 [ rnd 40000000 simil. 0.0 compr. 1.0 mix. 0.1 p -1.001 exp 1.0 n 300000 ]: 2.023735693036858 2.0457822820551606
